StoryID	Setting	Comment	Capacity
tng5x19	university campus		
tng5x19	courtyard garden		
tng5x20	Enterprise-D bridge		
tng5x20	Enterprise-D observation lounge		meeting room
tng5x20	meeting room		
tng5x20	Enterprise-D corridor		
tng5x20	Enterprise-D transporter room		
tng5x20	Enterprise-D engineering		
tng5x20	Enterprise-D Jefferies tube		
tng5x20	Enterprise-D turbolift		
tng5x20	Ten Forward		bar
tng5x20	bar		
tng5x20	Enterprise-D Troi's office		
tng5x20	Enterprise-D Troi's quarters		living room
tng5x20	living room		
tng5x20	Enterprise-D Lwaxana's quarters		
tng5x20	Enterprise-D Worf's quarters		
tng5x20	Enterprise-D holodeck		resort; courtyard garden
tng5x20	resort		
tng5x20	courtyard garden		
tng5x21	Enterprise-D bridge		
tng5x21	Enterprise-D ready room		
tng5x21	Enterprise-D observation lounge		meeting room
tng5x21	meeting room		
tng5x21	Enterprise-D transporter room		
tng5x21	Enterprise-D corridor		
tng5x21	Enterprise-D cargo bay		
tng5x21	Enterprise-D sickbay		
tng5x21	Enterprise-D turbolift		
tng5x21	Ten Forward		bar
tng5x21	bar		
tng5x21	Enterprise-D Picard's quarters		dinner table
tng5x21	dinner table		
tng5x21	Enterprise-D Kamala's quarters		living room
tng5x21	living room		
tng5x21	Enterprise-D Ferengi quarters		
tng5x21	Enterprise-D holodeck		temple; ceremonial chamber
tng5x21	temple		
tng5x21	ceremonial chamber		
tng5x22	Enterprise-D bridge		
tng5x22	Enterprise-D observation lounge		meeting room
tng5x22	meeting room		
tng5x22	Ten Forward		bar
tng5x22	bar		
tng5x22	Enterprise-D Troi's quarters		
tng5x22	Enterprise-D Clara's quarters		bedroom
tng5x22	bedroom		
tng5x22	Enterprise-D Sutter's quarters		living room
tng5x22	living room		
tng5x22	Enterprise-D arboretum		
tng5x22	Enterprise-D daycare center		
tng5x22	Enterprise-D turbolift		
tng5x23	Enterprise-D bridge		
tng5x23	Enterprise-D ready room		
tng5x23	Enterprise-D observation lounge		meeting room
tng5x23	meeting room		
tng5x23	Enterprise-D engineering		
tng5x23	Ten Forward		bar
tng5x23	bar		
tng5x23	Enterprise-D transporter room		
tng5x23	Enterprise-D science lab		
tng5x23	Enterprise-D brig		
tng5x23	Enterprise-D gymnasium		
tng5x23	Enterprise-D Picard's quarters		
tng5x23	rocky wasteland		
tng5x24	Enterprise-D bridge		
tng5x24	Enterprise-D ready room		
tng5x24	Enterprise-D transporter room		
tng5x24	Enterprise-D corridor		
tng5x24	Enterprise-D sickbay		
tng5x24	Enterprise-D Beverly's office		
tng5x24	Enterprise-D engineering		
tng5x24	Ten Forward		bar
tng5x24	bar		
tng5x24	Enterprise-D shuttle bay		
tng5x24	Romulan vessel engine room		wrecked room
tng5x24	shuttlecraft		
tng5x24	smoke filled room		
tng5x24	wrecked room		
tng5x25	Enterprise-D bridge		
tng5x25	Enterprise-D Picard's quarters		
tng5x25	living room		
tng5x25	courtyard		
tng5x25	garden		
tng5x25	town square		
tng5x25	open field		
tng5x25	mountainside		
tng5x26	Enterprise-D bridge		
tng5x26	Enterprise-D ready room		
tng5x26	Enterprise-D engineering		
tng5x26	Ten Forward		bar
tng5x26	bar		
tng5x26	 Enterprise-D observation lounge		meeting room
tng5x26	meeting room		
tng5x26	Wild West hotel room		
tng5x26	cavern		
tng5x26	poker table		
tng5x26	banquet room		
tng5x26	American 19th century era city street		
tng5x26	American 19th century era alleyway		
tng6x01	Enterprise-D transporter room		
tng6x01	Ten Forward		bar
tng6x01	bar		
tng6x01	Enterprise-D corridor		
tng6x01	Enterprise-D turbolift		
tng6x01	Enterprise-D medical lab		
tng6x01	Enterprise-D observation lounge		meeting room
tng6x01	meeting room		
tng6x01	Enterprise-D engineering		
tng6x01	Enterprise-D bridge		
tng6x01	morgue		
tng6x01	Victorian era boarding room		
tng6x01	hospital room		
tng6x01	American 19th century era city street		
tng6x01	cavern		
tng6x02	Enterprise-D bridge		
tng6x02	Enterprise-D ready room		
tng6x02	Enterprise-D observation lounge		meeting room
tng6x02	meeting room		
tng6x02	Enterprise-D sickbay		
tng6x02	Enterprise-D engineering		
tng6x02	Enterprise-D corridor		
tng6x02	Ten Forward		bar
tng6x02	bar		
tng6x02	Enterprise-D Barclay's quarters		bedroom
tng6x02	bedroom		
tng6x02	Enterprise-D transporter room		
tng6x02	Enterprise-D Troi's office		
tng6x02	science ship science lab		
tng6x02	science ship control room		
tng6x02	blue void		
tng6x03	Enterprise-D bridge		
tng6x03	Enterprise-D transporter room		
tng6x03	Enterprise-D ready room		
tng6x03	Enterprise-D gymnasium		
tng6x03	Enterprise-D corridor		
tng6x03	Enterprise-D Troi's office		
tng6x03	Enterprise-D turbolift		
tng6x03	Enterprise-D observation lounge		meeting room
tng6x03	meeting room		
tng6x03	Enterprise-D Troi's quarters		
tng6x03	Enterprise-D engineering		
tng6x03	Ten Forward		bar
tng6x03	bar		
tng6x03	Enterprise-D Beverly's office		
tng6x03	Enterprise-D sickbay		
tng6x03	Enterprise-D Alkar's quarters		
tng6x03	morgue		
tng6x03	conference chamber anteroom		
tng6x04	Enterprise-D bridge		
tng6x04	Enterprise-D transporter room		
tng6x04	Enterprise-D corridor		
tng6x04	Enterprise-D sickbay		
tng6x04	Enterprise-D engineering		
tng6x04	Ten Forward		bar
tng6x04	bar		
tng6x04	Enterprise-D ready room		
tng6x04	Enterprise-D holodeck		Enterprise NCC-1701 bridge
tng6x04	Enterprise bridge		
tng6x04	Enterprise-D shuttle bay		
tng6x04	Enterprise-D Scotty's quarters		
tng6x04	Jenolan ops center		wrecked room
tng6x04	wrecked room		
tng6x05	Enterprise-D bridge		
tng6x05	Enterprise-D engineering		
tng6x05	Enterprise-D sickbay		
tng6x05	Enterprise-D observation lounge		
tng6x05	Ten Forward		concert hall
tng6x05	concert hall		
tng6x05	Enterprise-D cargo bay		
tng6x05	Enterprise-D holodeck		gridlines
tng6x05	gridlines		
tng6x05	 Enterprise-D corridor		
tng6x05	Enterprise-D barbershop		
tng6x05	Enterprise-D Riker's quarters		bedroom
tng6x05	bedroom		
tng6x05	alien lab		
tng6x06	Enterprise-D bridge		
tng6x06	Enterprise-D engineering		
tng6x06	Ten Forward		bar
tng6x06	bar		
tng6x06	Enterprise-D ready room		
tng6x06	Enterprise-D shuttle bay		
tng6x06	Enterprise-D observation lounge		meeting room
tng6x06	meeting room		
tng6x06	Enterprise-D medical lab		
tng6x06	Enterprise-D corridor		
tng6x06	gazebo		
tng6x06	spaceship outer hull		
tng6x07	Enterprise-D bridge		
tng6x07	Enterprise-D ready room		
tng6x07	Enterprise-D sickbay		
tng6x07	Enterprise-D engineering		
tng6x07	Ten Forward		bar
tng6x07	bar		
tng6x07	Enterprise-D shuttle bay		
tng6x07	Enterprise-D observation lounge		meeting room
tng6x07	meeting room		
tng6x07	Enterprise-D corridor		
tng6x07	Enterprise-D transporter room		
tng6x07	Enterprise-D turbolift		
tng6x07	Enterprise-D Jefferies tube		
tng6x07	Enterprise-D O'Brien's quarters		living room; bedroom
tng6x07	living room		
tng6x07	bedroom		
tng6x07	Enterprise-D Picard's quarters		
tng6x07	Enterprise-D Ro's quarters		
tng6x07	Enterprise-D classroom		
tng6x07	shuttlecraft		
tng6x08	Enterprise-D engineering		
tng6x08	Enterprise-D ready room		
tng6x08	Enterprise-D observation lounge		rehearsal room
tng6x08	rehearsal room		
tng6x08	Enterprise-D corridor		
tng6x08	Enterprise-D holodeck		world of the Wild West; Wild West saloon; Wild West sheriff's office; mine shaft; Wild West town street
tng6x08	Enterprise-D Worf's quarters		
tng6x08	Enterprise-D Picard's quarters		
tng6x08	Enterprise-D Data's quarters		
tng6x08	Wild West saloon		
tng6x08	Wild West sheriff's office		
tng6x08	mine shaft		
tng6x08	Wild West town street		
tng6x09	Enterprise-D bridge		
tng6x09	Enterprise-D transporter room		
tng6x09	Enterprise-D engineering		
tng6x09	Enterprise-D Jefferies tube		
tng6x09	Enterprise-D ready room		
tng6x09	Enterprise-D Data's quarters		
tng6x09	Ten Forward		bar
tng6x09	bar		
tng6x09	Enterprise-D sickbay		
tng6x09	Enterprise-D observation lounge		poker table
tng6x09	poker table		
tng6x09	machine room		
tng6x10	Enterprise-D bridge		
tng6x10	Enterprise-D corridor		
tng6x10	Enterprise-D observation lounge		meeting room
tng6x10	meeting room		
tng6x10	Enterprise-D Picard's quarters		
tng6x10	Enterprise-D ready room		
tng6x10	shuttlecraft		
tng6x10	Ten Forward		bar
tng6x10	bar		
tng6x10	Enterprise-D transporter room		
tng6x10	Enterprise-D holodeck		cavern
tng6x10	cavern		
tng6x10	lava tube		
tng6x10	rocky landscape		
tng6x10	chamber		
tng6x10	alien bar		
tng6x10	cliff face		
tng6x10	rocky ledge		
tng6x11	Enterprise-D bridge		
tng6x11	Enterprise-D corridor		
tng6x11	Enterprise-D observation lounge		meeting room
tng6x11	meeting room		
tng6x11	Enterprise-D Riker's quarters		
tng6x11	Enterprise-D ready room		
tng6x11	shuttlecraft		
tng6x11	Enterprise-D shuttle bay		
tng6x11	Enterprise-D sickbay		
tng6x11	torture chamber		
tng6x11	interrogation room		
tng6x12	Enterprise-D bridge		
tng6x12	Enterprise-D transporter room		
tng6x12	Enterprise-D engineering		
tng6x12	Ten Forward		bar
tng6x12	bar		
tng6x12	Enterprise-D sickbay		
tng6x12	Enterprise-D observation lounge		meeting room
tng6x12	meeting room		
tng6x12	Enterprise-D shuttle bay		
tng6x12	shuttlecraft		
tng6x12	Enterprise-D corridor		
tng6x12	Enterprise-D holodeck		Victorian era drawing room; gridlines; Victorian era parlor
tng6x12	Victorian era drawing room		
tng6x12	Victorian era parlor		
tng6x12	gridlines		
tng6x13	Enterprise-D bridge		
tng6x13	Ten Forward		bar
tng6x13	bar		
tng6x13	Enterprise-D sickbay		
tng6x13	Enterprise-D Geordi's quarters		
tng6x13	Enterprise-D Morag's quarters		
tng6x13	Enterprise-D corridor		
tng6x13	Enterprise-D Aquiel's quarters		
tng6x13	Enterprise-D observation lounge		meeting room
tng6x13	meeting room		
tng6x13	Enterprise-D ready room		
tng6x13	Enterprise-D shuttle bay		
tng6x13	shuttlecraft		
tng6x13	Relay Station 47 Aquiel's quarters		
tng6x13	Relay Station 47 ops		
tng6x14	Enterprise-D bridge		
tng6x14	Enterprise-D corridor		
tng6x14	Enterprise-D transporter room		
tng6x14	Enterprise-D Deseve's quarters		
tng6x14	Enterprise-D ready room		
tng6x14	Enterprise-D sickbay		
tng6x14	Romulan warbird Troi's quarters		Spartan quarters
tng6x14	Spartan quarters		
tng6x14	Romulan warbird bridge		
tng6x14	Romulan warbird cargo bay		
tng6x14	Romulan warbird ward room		dinner table
tng6x14	dinner table		
tng6x15	Enterprise-D bridge		
tng6x15	Enterprise-D sickbay		
tng6x15	Ten Forward		bar
tng6x15	bar		
tng6x15	Enterprise-D turbolift		
tng6x15	Enterprise-D Beverly's quarters		
tng6x15	Enterprise-D Troi's office		
tng6x15	Enterprise-D observation lounge		meeting room
tng6x15	meeting room		
tng6x15	Starbase Earhart Picard's quarters		
tng6x15	Starbase Earhart Marta's quarters		
tng6x15	bar		
tng6x15	white void		
tng6x16	Enterprise-D bridge		
tng6x16	Enterprise-D sickbay		
tng6x16	Enterprise-D engineering		
tng6x16	Enterprise-D corridor		
tng6x16	Ten Forward		bar
tng6x16	bar		
tng6x16	Enterprise-D Data's quarters		
tng6x16	Enterprise-D ready room		
tng6x16	Enterprise-D Worf's quarters		
tng6x16	DS9 promenade		
tng6x16	DS9 replimat		
tng6x16	shuttlecraft		
tng6x16	garden		
tng6x16	meeting hall		
tng6x16	jungle clearing		
tng6x17	Enterprise-D bridge		
tng6x17	Enterprise-D ready room		
tng6x17	meeting hall		
tng6x17	shuttlecraft		
tng6x17	living room		
tng6x17	jungle clearing		
tng6x17	vegetable garden		
tng6x18	Enterprise-D bridge		
tng6x18	Enterprise-D turbolift		
tng6x18	Enterprise-D corridor		
tng6x18	Enterprise-D ready room		
tng6x18	Enterprise-D transporter room		
tng6x18	Enterprise-D sickbay		
tng6x18	Enterprise-D engineering		
tng6x18	Enterprise-D Worf's quarters		
tng6x18	Enterprise-D Jefferies tube		
tng6x18	Ten Forward		bar
tng6x18	bar		
tng6x18	banquet room		
tng6x19	Enterprise-D bridge		
tng6x19	Enterprise-D ready room		
tng6x19	Enterprise-D corridor		
tng6x19	Enterprise-D stellar cartography lab		
tng6x19	Enterprise-D Picard's quarters		dinner table
tng6x19	dinner table		
tng6x19	Ten Forward		concert hall
tng6x19	concert hall		
tng6x19	Enterprise-D Jefferies tube		
tng6x19	Enterprise-D engineering		
tng6x19	Enterprise-D turbolift		
tng6x19	Enterprise-D observation lounge		meeting room
tng6x19	meeting room		
tng6x19	Enterprise-D transporter room		
tng6x19	Enterprise-D sickbay		
tng6x20	Enterprise-D bridge		
tng6x20	Enterprise-D observation lounge		meeting room
tng6x20	meeting room		
tng6x20	Enterprise-D transporter room		
tng6x20	Enterprise-D Picard's quarters		
tng6x20	Enterprise-D medical lab		
tng6x20	Enterprise-D sickbay		
tng6x20	Ten Forward		bar
tng6x20	bar		
tng6x20	Enterprise-D engineering		
tng6x20	Enterprise-D ready room		
tng6x20	mountain pass		
tng6x21	Enterprise-D sickbay		
tng6x21	Enterprise-D ready room		
tng6x21	Enterprise-D Riker's quarters		
tng6x21	Enterprise-D turbolift		
tng6x21	Enterprise-D corridor		
tng6x21	Enterprise-D observation lounge		meeting room
tng6x21	meeting room		
tng6x21	Ten Forward		bar
tng6x21	bar		
tng6x21	Enterprise-D theater		asylum cell; asylum cafeteria
tng6x21	asylum cell		
tng6x21	asylum cafeteria		
tng6x21	alien lab		
tng6x22	Enterprise-D bridge		
tng6x22	Enterprise-D sickbay		
tng6x22	Enterprise-D corridor		
tng6x22	Enterprise-D shuttle bay		
tng6x22	Enterprise-D science lab		
tng6x22	Enterprise-D ready room		
tng6x22	Ten Forward		bar
tng6x22	bar		
tng6x22	Enterprise-D Picard's quarters		
tng6x22	Enterprise-D Beverly's quarters		
tng6x22	Enterprise-D Christopher's quarters		
tng6x22	shuttlecraft		
tng6x22	morgue		
tng6x23	Enterprise-D bridge		
tng6x23	Enterprise-D corridor		
tng6x23	Enterprise-D ready room		
tng6x23	Enterprise-D observation lounge		meeting room
tng6x23	meeting room		
tng6x23	Enterprise-D shuttle bay		
tng6x23	Enterprise-D transporter room		
tng6x23	Enterprise-D sickbay		
tng6x23	Enterprise-D Worf's quarters		dimly lit room
tng6x23	dimly lit room		
tng6x23	Enterprise-D Kahless's quarters		
tng6x23	Enterprise-D holodeck		throne room
tng6x23	cavern		
tng6x23	throne room		
tng6x23	chamber		
tng6x24	Enterprise-D bridge		
tng6x24	Ten Forward		bar
tng6x24	bar		
tng6x24	Enterprise-D transporter room		
tng6x24	Enterprise-D engineering		
tng6x24	Enterprise-D corridor		
tng6x24	Enterprise-D ready room		
tng6x24	Enterprise-D gymnasium		
tng6x24	Enterprise-D sickbay		
tng6x24	Enterprise-D observation lounge		meeting room
tng6x24	meeting room		
tng6x24	Enterprise-D Riker's quarters		poker table
tng6x24	poker table		
tng6x24	Enterprise-D Troi's quarters		
tng6x24	Enterprise-D Lt. Riker's quarters		
tng6x24	cavern		
tng6x24	Nirvala IV control room		
tng6x25	Enterprise-D bridge		
tng6x25	Enterprise-D transporter room		
tng6x25	Enterprise-D engineering		
tng6x25	Enterprise-D sickbay		
tng6x25	Enterprise-D Data's quarters		
tng6x25	shuttlecraft		
tng6x25	Romulan warbird engineering		
tng6x25	dinner table		
tng6x26	Enterprise-D bridge		
tng6x26	Enterprise-D holodeck		Enterprise-D Data's quarters; poker table
tng6x26	poker table		
tng6x26	Enterprise-D observation lounge		meeting room
tng6x26	meeting room		
tng6x26	Enterprise-D engineering		
tng6x26	Enterprise-D ready room		
tng6x26	Enterprise-D Troi's office		
tng6x26	Enterprise-D corridor		
tng6x26	Enterprise-D brig		
tng6x26	Enterprise-D Data's quarters		
tng6x26	great hall		
tng6x26	control room		
tng6x26	countryside		
tng7x01	Enterprise-D bridge		
tng7x01	Enterprise-D transporter room		
tng7x01	Enterprise-D Data's quarters		
tng7x01	great hall		
tng7x01	futuristic jail cell		
tng7x01	corridor		
tng7x01	alien lab		
tng7x01	countryside		
tng7x01	cavern		
tng7x02	Enterprise-D Worf's quarters		
tng7x02	Enterprise-D shuttle bay		
tng7x02	Ten Forward		bar
tng7x02	bar		
tng7x02	Enterprise-D corridor		
tng7x02	Enterprise-D engineering		
tng7x02	Enterprise-D observation lounge		reception room
tng7x02	reception room		
tng7x02	Enterprise-D Riker's quarters		poker table
tng7x02	poker table		
tng7x02	dilapidated alien shuttlecraft		dilapidated room
tng7x02	dilapidated room		
tng7x02	cargo freighter		makeshift home interior
tng7x02	makeshift home interior		
tng7x02	rocky wasteland		
tng7x02	rocky ledge		
tng7x02	cliff face		
tng7x03	science ship		wrecked room; smoke filled room
tng7x03	wrecked room		
tng7x03	smoke filled room		
tng7x03	Enterprise-D Jefferies tube		
tng7x03	Enterprise-D bridge		
tng7x03	Enterprise-D ready room		
tng7x03	Enterprise-D Geordi's quarters		
tng7x03	Enterprise-D Beverly's office		
tng7x03	Enterprise-D Data's quarters		
tng7x03	Enterprise-D sickbay		
tng7x03	Enterprise-D Troi's office		
tng7x03	Enterprise-D observation lounge		meeting room
tng7x03	meeting room		
tng7x03	Enterprise-D engineering		
tng7x03	Enterprise-D corridor		
tng7x03	science ship auxiliary control		
tng7x03	science ship engineering		
tng7x04	Enterprise-D bridge		
tng7x04	Enterprise-D ready room		
tng7x04	Enterprise-D Riker's quarters		
tng7x04	Enterprise-D observation lounge		meeting room
tng7x04	meeting room		
tng7x04	Enterprise-D sickbay		
tng7x04	Enterprise-D Yranac's quarters		
tng7x04	alien bar		
tng7x04	woodland		
tng7x04	alien lab		
tng7x04	mercenary ship Riker's quarters		
tng7x04	mercenary ship bridge		
tng7x05	Enterprise-D bridge		
tng7x05	Enterprise-D ready room		
tng7x05	Enterprise-D corridor		
tng7x05	Enterprise-D shuttle bay		
tng7x05	Enterprise-D observation lounge		meeting room
tng7x05	meeting room		
tng7x05	Enterprise-D Baran's quarters		
tng7x05	mercenary ship cargo bay		
tng7x05	mercenary ship Picard's quarters		
tng7x05	mercenary ship cargo hold		
tng7x05	cavern		
tng7x06	Enterprise-D bridge		
tng7x06	Enterprise-D corridor		
tng7x06	Enterprise-D Data's quarters		bedroom
tng7x06	bedroom		
tng7x06	Enterprise-D engineering		
tng7x06	Ten Forward		bar
tng7x06	bar		
tng7x06	Enterprise-D holodeck		psychiatrist's office; gridlines
tng7x06	psychiatrist's office		
tng7x06	gridlines		
tng7x06	Enterprise-D Troi's office		
tng7x06	Enterprise-D ready room		
tng7x06	Enterprise-D turbolift		
tng7x06	Enterprise-D observation lounge		meeting room
tng7x06	meeting room		
tng7x06	Enterprise-D sickbay		
tng7x07	Ten Forward		bar
tng7x07	bar		
tng7x07	Enterprise-D corridor		
tng7x07	Enterprise-D turbolift		
tng7x07	Enterprise-D Troi's office		
tng7x07	Enterprise-D sickbay		
tng7x07	Enterprise-D Maques' quarters		
tng7x07	Enterprise-D Beverly's office		
tng7x07	Enterprise-D observation lounge		meeting room
tng7x07	meeting room		
tng7x07	Enterprise-D arboretum		
tng7x07	living room		
tng7x08	Enterprise-D bridge		
tng7x08	Enterprise-D Picard's quarters		dinner table
tng7x08	dinner table		
tng7x08	Enterprise-D transporter room		
tng7x08	Enterprise-D observation lounge		meeting room
tng7x08	meeting room		
tng7x08	Enterprise-D corridor		
tng7x08	Enterprise-D Kes' quarters		
tng7x08	detention cell		
tng7x08	cavern		
tng7x08	cavern entrance		
tng7x08	mountainside		
tng7x08	campfire		
tng7x09	Enterprise-D bridge		
tng7x09	Enterprise-D Geordi's quarters		bedroom
tng7x09	bedroom		
tng7x09	Enterprise-D observation lounge		meeting room
tng7x09	meeting room		
tng7x09	Enterprise-D engineering		
tng7x09	Enterprise-D Jefferies tube		
tng7x09	Enterprise-D Data's quarters		
tng7x09	Enterprise-D stellar cartography lab		
tng7x09	Enterprise-D ready room		
tng7x09	Ten Forward		bar
tng7x09	bar		
tng7x10	Enterprise-D bridge		
tng7x10	Enterprise-D engineering		
tng7x10	Ten Forward		concert hall
tng7x10	concert hall		
tng7x10	Enterprise-D corridor		
tng7x10	Enterprise-D holodeck		black void
tng7x10	black void		
tng7x10	Enterprise-D Data's quarters		
tng7x10	Enterprise-D sickbay		
tng7x10	Enterprise-D transporter room		
tng7x10	Enterprise-D observation lounge		meeting room
tng7x10	meeting room		
tng7x10	cavern		
tng7x10	subterranean passageway		
tng7x11	Enterprise-D bridge		
tng7x11	Enterprise-D corridor		
tng7x11	Enterprise-D Worf's quarters		
tng7x11	Enterprise-D engineering		
tng7x11	Ten Forward		bar
tng7x11	bar		
tng7x11	Enterprise-D ready room		
tng7x11	Enterprise-D observation lounge		meeting room
tng7x11	meeting room		
tng7x11	Enterprise-D shuttle bay		
tng7x11	Enterprise-D sickbay		
tng7x11	shuttlecraft		
tng7x12	Enterprise-D bridge		
tng7x12	Enterprise-D observation lounge		meeting room
tng7x12	meeting room		
tng7x12	Enterprise-D corridor		
tng7x12	Enterprise-D transporter room		
tng7x12	Ten Forward		bar
tng7x12	bar		
tng7x12	Enterprise-D Picard's quarters		
tng7x12	Enterprise-D sickbay		
tng7x12	Enterprise-D ready room		
tng7x12	Enterprise-D brig		
tng7x12	Pegasus engineering		
tng7x13	Enterprise-D bridge		
tng7x13	Enterprise-D sickbay		
tng7x13	Enterprise-D observation lounge		meeting room
tng7x13	meeting room		
tng7x13	Enterprise-D corridor		
tng7x13	Enterprise-D turbolift		
tng7x13	Enterprise-D ready room		
tng7x13	Enterprise-D stellar cartography lab		
tng7x13	Enterprise-D engineering		
tng7x13	Ten Forward		bar
tng7x13	bar		
tng7x13	Enterprise-D Vorin's quarters		
tng7x13	cavern		
tng7x13	xeric scrubland		
tng7x13	Enterprise-D holodeck		cavern; mountain pass; campfire
tng7x13	cavern		
tng7x13	mountain pass		
tng7x13	campfire		
tng7x14	Enterprise-D bridge		
tng7x14	Enterprise-D Beverly's quarters		bedroom
tng7x14	bedroom		
tng7x14	Enterprise-D corridor		
tng7x14	Enterprise-D engineering		
tng7x14	Enterprise-D ready room		
tng7x14	Ten Forward		bar
tng7x14	bar		
tng7x14	Enterprise-D transporter room		
tng7x14	Enterprise-D turbolift		
tng7x14	haunted house		
tng7x14	cemetery		
tng7x15	Enterprise-D bridge		
tng7x15	Ten Forward		bar
tng7x15	bar		
tng7x15	Enterprise-D engineering		
tng7x15	Enterprise-D sickbay		
tng7x15	Enterprise-D Beverly's office		
tng7x15	Enterprise-D corridor		
tng7x15	Enterprise-D turbolift		
tng7x15	Enterprise-D ready room		
tng7x15	Enterprise-D shuttle bay		
tng7x15	Enterprise-D Riker's quarters		poker table
tng7x15	poker table		
tng7x15	Enterprise-D gymnasium		
tng7x15	Enterprise-D observation lounge		meeting room
tng7x15	meeting room		
tng7x15	shuttlecraft		
tng7x15	Enterprise-D Lavelle and Taurik's quarters		poker table
tng7x16	Enterprise-D bridge		
tng7x16	Enterprise-D sickbay		
tng7x16	Enterprise-D Riker's quarters		
tng7x16	Enterprise-D Troi's quarters		
tng7x16	Enterprise-D holodeck		Enterprise-D engineering
tng7x16	town square		
tng7x16	living room		
tng7x17	Enterprise-D classroom		
tng7x17	Enterprise-D bridge		
tng7x17	Ten Forward		bar
tng7x17	bar		
tng7x17	Enterprise-D engineering		
tng7x17	Enterprise-D ready room		
tng7x17	Enterprise-D observation lounge		meeting room
tng7x17	meeting room		
tng7x17	Enterprise-D Data's quarters		dimly lit room
tng7x17	dimly lit room		
tng7x17	Enterprise-D corridor		
tng7x17	temple		
tng7x18	Enterprise-D bridge		
tng7x18	Enterprise-D engineering		
tng7x18	Enterprise-D Jefferies tube		
tng7x18	Enterprise-D nacelle control		
tng7x18	Enterprise-D Kwain's quarters		
tng7x18	Enterprise-D Beverly's office		
tng7x18	Enterprise-D sickbay		
tng7x18	Enterprise-D Troi's quarters		
tng7x18	Ten Forward		bar
tng7x18	bar		
tng7x18	Enterprise-D observation lounge		meeting room
tng7x18	meeting room		
tng7x18	Enterprise-D turbolift		
tng7x18	Enterprise-D Calloway's quarters		
tng7x18	Enterprise-D corridor		
tng7x19	Enterprise-D bridge		dimly lit room
tng7x19	dimly lit room		
tng7x19	Enterprise-D sickbay		
tng7x19	Ten Forward		bar
tng7x19	bar		
tng7x19	Enterprise-D Data's quarters		living room
tng7x19	living room		
tng7x19	Enterprise-D Worf's quarters		bedroom
tng7x19	bedroom		
tng7x19	Enterprise-D engineering		
tng7x19	Enterprise-D Jefferies tube		
tng7x19	Enterprise-D Troi's quarters		bathroom
tng7x19	bathroom		
tng7x19	Enterprise-D observation lounge		meeting room
tng7x19	meeting room		
tng7x19	Enterprise-D shuttle bay		dimly lit room
tng7x19	Enterprise-D corridor		
tng7x19	Enterprise-D ready room		
tng7x19	Enterprise-D turbolift		
tng7x19	shuttlecraft		
tng7x20	Enterprise-D bridge		
tng7x20	Enterprise-D observation lounge		meeting room
tng7x20	meeting room		
tng7x20	Enterprise-D engineering		
tng7x20	Ten Forward		bar
tng7x20	bar		
tng7x20	Enterprise-D ready room		
tng7x20	Enterprise-D transporter room		
tng7x20	Enterprise-D Picard's quarters		
tng7x20	Enterprise-D Wesley's quarters		
tng7x20	town square		
tng7x21	Enterprise-D bridge		
tng7x21	Enterprise-D Worf's quarters		bedroom
tng7x21	bedroom		
tng7x21	Enterprise-D corridor		
tng7x21	Ten Forward		bar
tng7x21	bar		
tng7x21	Enterprise-D Troi's quarters		
tng7x21	Enterprise-D observation lounge		meeting room
tng7x21	meeting room		
tng7x21	rocky pit		
tng7x21	mine		
tng7x21	Enterprise-D holodeck		town square
tng7x21	town square		
tng7x22	Enterprise-D bridge		
tng7x22	Enterprise-D ready room		
tng7x22	Enterprise-D transporter room		
tng7x22	Enterprise-D sickbay		
tng7x22	Enterprise-D Picard's quarters		bedroom
tng7x22	bedroom		
tng7x22	Enterprise-D Beverly's office		
tng7x22	Enterprise-D engineering		
tng7x22	Ten Forward		bar
tng7x22	bar		
tng7x22	Enterprise-D corridor		
tng7x22	Enterprise-D holodeck		cavern
tng7x22	cavern		
tng7x22	Enterprise-D Daniel's quarters		
tng7x23	Enterprise-D bridge		
tng7x23	Enterprise-D corridor		
tng7x23	Enterprise-D sickbay		
tng7x23	Enterprise-D engineering		
tng7x23	Enterprise-D Jefferies tube		
tng7x23	Enterprise-D holodeck		woodland; train car; American 1950s era city street
tng7x23	Enterprise-D cargo bay		
tng7x23	Enterprise-D ready room		
tng7x23	Enterprise-D observation lounge		meeting room
tng7x23	meeting room		
tng7x23	woodland		
tng7x23	train car		
tng7x23	American 1950s era city street		
tng7x24	Enterprise-D bridge		
tng7x24	Ten Forward		bar
tng7x24	bar		
tng7x24	Enterprise-D sickbay		
tng7x24	Enterprise-D ready room		
tng7x24	Enterprise-D observation lounge		meeting room
tng7x24	meeting room		
tng7x24	alien bar		
tng7x24	shuttlecraft		
tng7x24	town square		
tng7x25	Enterprise-D bridge		
tng7x25	Enterprise-D corridor		
tng7x25	Enterprise-D Troi's quarters		
tng7x25	Enterprise-D sickbay		
tng7x25	Enterprise-D Beverly's quarters		
tng7x25	Enterprise-D observation lounge		meeting room
tng7x25	meeting room		
tng7x25	Enterprise-D ready room		
tng7x25	Enterprise-D engineering		
tng7x25	Enterprise-D Riker's quarters		poker table
tng7x25	poker table		
tng7x25	vineyard		
tng7x25	volcanic wasteland		
tng7x25	Ten Forward		bar
tng7x25	bar		
tng7x25	Enterprise-D turbolift		
tng7x25	shuttlecraft		
tng7x25	Enterprise-D shuttle bay		
tng7x25	drawing room		
