StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedCharacters	CharacterClass	RelatedAliens	NamedThing
TNG6x12	TNG	Ship in a Bottle	vigilance	minor	71	crew on guard with Moriarty afoot				
TNG6x12	TNG	Ship in a Bottle	betrayal	minor	188	Moriarty felt he was betrayed by Picard	Jean-Luc Picard	individual		
TNG6x13	TNG	Aquiel	infatuation	choice	110	Geordi with Aquiel	Geordi La Forge	individual		
TNG6x13	TNG	Aquiel	guilt and evidence	choice	206	Aquiel was strongly suspected of murdering her coworker on the relay station				
TNG6x13	TNG	Aquiel	shapeshifter	choice	564	coalescent organism			Coalescent Organism	
TNG6x13	TNG	Aquiel	trust	major	231	Geordi in Aquiel	Geordi La Forge	individual		
TNG6x13	TNG	Aquiel	coping with a loved one being in peril	major	243	Geordi at Aquiel	Geordi La Forge	individual		
TNG6x13	TNG	Aquiel	facing wrongful accusations	major	346	Aquiel faced murder charges	Aquiel Uhnari	individual		
TNG6x13	TNG	Aquiel	duty vs. love	minor	307	Geordi torn between siding with the weight of the evidence against Aquiel on the one hand and with his trust in Aquiel on the other	Geordi La Forge	individual		
TNG6x13	TNG	Aquiel	monophobia	minor	1253	Aquiel being cooped up in the relay station	Aquiel Uhnari	individual		
TNG6x13	TNG	Aquiel	über-belligerent alien	minor	203	Klingon			Klingon	
TNG6x13	TNG	Aquiel	sister and sister	minor	922	Aquiel and sister	Aquiel Uhnari/Shianna	dyad		
TNG6x13	TNG	Aquiel	sororal love	minor	1362	Aquiel for her sister	Aquiel Uhnari	individual		
TNG6x13	TNG	Aquiel	the desire to advance one's career	minor	254	Aquiel	Aquiel Uhnari	individual		
TNG6x13	TNG	Aquiel	world with telepathy	minor	267	Aquiel telepathically connected with Geordi in the traditional Hallian fashion				
TNG6x13	TNG	Aquiel	telepathic alien	minor	219	Hallians			Hallian	
TNG6x13	TNG	Aquiel	diplomatic maneuvering	minor	306	crew with Klingons				
TNG6x13	TNG	Aquiel	ennui	minor	236	Aquiel on space station	Aquiel Uhnari	individual		
TNG6x13	TNG	Aquiel	annoyance	minor	57	Klingon for being detained on Enterprise	Morag	individual		
TNG6x14	TNG	Face of the Enemy	patriotism	choice	275	Romulans for the Empire				
TNG6x14	TNG	Face of the Enemy	defection	choice	792	Stefan DeSeve defected from Romulan Empire to Federation				
TNG6x14	TNG	Face of the Enemy	stepping up to the task	choice	292	Troi steps up to the task of masquerading as a Romulan major	Deanna Troi	individual		
TNG6x14	TNG	Face of the Enemy	people can change	major	1287	DeSeve changed his political views and come back to the Federation				
TNG6x14	TNG	Face of the Enemy	clash of wills	major	93	Troi and Toreth	Troi/Toreth	dyad		
TNG6x14	TNG	Face of the Enemy	remorse	major	130	DeSeve for having gone to the Romulans	Stefan DeSeve	individual		
TNG6x14	TNG	Face of the Enemy	exceedingly devious alien	major	226	Romulan			Romulan	
TNG6x14	TNG	Face of the Enemy	espionage	major	281	DeSeve was suspected of being  a Romulan spy				
TNG6x14	TNG	Face of the Enemy	sacrifice for one's beliefs	major	391	N'Vek gave his life	N'Vek	individual		
TNG6x14	TNG	Face of the Enemy	self-confidence	major	217	Troi	Deanna Troi	individual		
TNG6x14	TNG	Face of the Enemy	tyranny vs. freedom	minor	315	dinner discussion between Troi and Toreth				
TNG6x14	TNG	Face of the Enemy	intimidation	minor	842	Troi tried to intimidate Toreth by reminding her that she is a member of the Tal Shiar	Deanna Troi	individual		
TNG6x14	TNG	Face of the Enemy	emotional overwhelm	minor	345	Troi upon finding herself on a Romulan warbird	Deanna Troi	individual		
TNG6x14	TNG	Face of the Enemy	annoyance	minor	57	Romulan captain and Troi mutual	Toreth, Deanna Troi	individual		
TNG6x14	TNG	Face of the Enemy	apprehension	minor	87	Troi at prospect of blown cover	Deanna Troi	individual		
TNG6x14	TNG	Face of the Enemy	ruthlessness	minor	85	Troi as Tal Shiar	Deanna Troi	individual		
TNG6x14	TNG	Face of the Enemy	wrath	minor	56	Romulans				
TNG6x14	TNG	Face of the Enemy	pride	minor	73	Troi as Tal Shiar	Deanna Troi	individual		
TNG6x15	TNG	Tapestry	what if I had a second chance at life	choice	737	Picard technically also had a third chance	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	self-analysis	choice	201	Picard	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	the desire for personal development	choice	437	Picard was not happy wearing  a blue uniform	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	risk taking vs. playing it safe	choice	157	Picard learns that one need to risk taking chances to get ahead	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	the butterfly effect	major	706	one little change in the past and Picard is in a blue uniform				
TNG6x15	TNG	Tapestry	remorse	major	130	Picard about past actions as a Starfleet cadet	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	youthful indiscretion	major	586	Picard about bar brawl with Nausicaans	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	you have to take chances to get ahead	major	1534	Picard learns that one need to risk taking chances to get ahead				
TNG6x15	TNG	Tapestry	struggling with a life-changing decision	major	266	Picard about whether to fight with the Nausicaans or not	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	time travel	major	230	Picard thrown back in time to his Starfleet cadet days				
TNG6x15	TNG	Tapestry	diligence	major	89	Picard	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	falling out of friendship	minor	813	Picard with Cortan	Picard/Cortan Zweller	dyad		
TNG6x15	TNG	Tapestry	the desire for vengeance	minor	119	Cortan to Nausicaans	Cortan Zweller	individual		
TNG6x15	TNG	Tapestry	nostalgic love	minor	356	Picard and Marta	Jean-Luc Picard, Marta Batanides	individual		
TNG6x15	TNG	Tapestry	carpe diem	minor	602	Picard about learning to enjoy the moment, rather than worrying too much about the consequences of every little action				
TNG6x15	TNG	Tapestry	feeling of unfulfillment	minor	818	Picard in blue uniform				
TNG6x15	TNG	Tapestry	old flames	minor	273	Picard and Marta	Picard/Marta Batanides	dyad		
TNG6x15	TNG	Tapestry	complacency	minor	322	alternative future Picard	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	disgust	minor	120	Cortan for Nausicans	Cortan Zweller	individual		
TNG6x15	TNG	Tapestry	hedonism	minor	168	the gambling, the drinking, and the women				
TNG6x15	TNG	Tapestry	kindness	minor	81	Picard to his friends	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	patience	minor	103	Picard in dealing with Cortan	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	personal conviction	minor	126	Picard about how to handle Nausicaans	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	rage	minor	92	Nausicans and Cortan				
TNG6x15	TNG	Tapestry	betrayal	minor	188	Cortan accuses Picard of being fast friend	Jean-Luc Picard	individual		
TNG6x15	TNG	Tapestry	wrath	minor	56	Nausicans				
TNG6x15	TNG	Tapestry	hubris	minor	228	Cortan and young Picard	Jean-Luc Picard, Cortan Zweller	individual		
TNG6x15	TNG	Tapestry	pride	minor	73	Cortan	Cortan Zweller	individual		
TNG6x15	TNG	Tapestry	vanity	minor	297	Cortan	Cortan Zweller	individual		
TNG6x16	TNG	Birthright, Part I	honor	choice	183	Worf	Worf	individual		
TNG6x16	TNG	Birthright, Part I	father and son	choice	164	Soong/Data and father/Worf	Noonian Soong/Data, Mogh/Worf	dyad		
TNG6x16	TNG	Birthright, Part I	maker and machine	choice	545	Soong/Data	Noonian Soong/Data	dyad		
TNG6x16	TNG	Birthright, Part I	the nature of the subconscious	choice	438	Data about dreams etc.				
TNG6x16	TNG	Birthright, Part I	android	choice	113	Data	Data	individual		Soong Type Android
TNG6x16	TNG	Birthright, Part I	wacky dream interpretation	major	582	interpretation of Data's dreams				
TNG6x16	TNG	Birthright, Part I	pride	major	73	Worf	Worf	individual		
TNG6x16	TNG	Birthright, Part I	self-analysis	major	201	Data	Data	individual		
TNG6x16	TNG	Birthright, Part I	paternal love	major	155	Soong at Data	Noonian Soong	individual		
TNG6x16	TNG	Birthright, Part I	denial	minor	411	Worf about his father being a coward	Worf	individual		
TNG6x16	TNG	Birthright, Part I	pleasure in antiquing	minor	1298	Geordi wanted to visit a Katarian antique shop	Geordi La Forge	individual		
TNG6x16	TNG	Birthright, Part I	the thirst for knowledge	minor	158	Bashir about Data	Julian Bashir	individual		
TNG6x16	TNG	Birthright, Part I	annoyance	minor	57	Worf at Jaglom Shrek	Worf	individual		
TNG6x16	TNG	Birthright, Part I	rage	minor	92	Worf smashes a glass table	Worf	individual		
TNG6x16	TNG	Birthright, Part I	wrath	minor	56	Worf smashes a glass table	Worf	individual		
TNG6x17	TNG	Birthright, Part II	the need for cultural heritage	choice	335	Worf insists the Klingon detainees need to keep their cultural heritage	Worf	individual		
TNG6x17	TNG	Birthright, Part II	honor	choice	183	Worf	Worf	individual		
TNG6x17	TNG	Birthright, Part II	social activism	major	696	Worf raised awareness of importance of cultural heritage among Klingon youth				
TNG6x17	TNG	Birthright, Part II	shame	major	358	Worf about his father being a coward	Worf	individual		
TNG6x17	TNG	Birthright, Part II	compassion	major	80	Romulan commander for Klingon captives				
TNG6x17	TNG	Birthright, Part II	prejudice	major	208	Worf toward Romulans	Worf	individual		
TNG6x17	TNG	Birthright, Part II	forbidden love	major	308	Worf loving the Klingon/Romulan hybrid Ba'el was an abomination	Worf/Ba'el	dyad		
TNG6x17	TNG	Birthright, Part II	ignorance is bliss	major	837	everything was going pretty well in the prison camp until Worf started causing trouble				
TNG6x17	TNG	Birthright, Part II	racism in society	major	330	Worf at Romulans				
TNG6x17	TNG	Birthright, Part II	sacrifice for one's beliefs	major	391	Worf accepted to be executed	Worf	individual		
TNG6x17	TNG	Birthright, Part II	indefinite detention	major	1204	Klingons were being held in  a prison camp with no reasonable hope of being freed				
TNG6x17	TNG	Birthright, Part II	man vs. captivity	major	171	Worf vs. Romulan prison camp	Worf	individual		
TNG6x17	TNG	Birthright, Part II	dealing with children	minor	305	Worf playing with Klingon children	Worf	individual		
TNG6x17	TNG	Birthright, Part II	father and son	minor	164	Worf and father	Mogh/Worf	dyad		
TNG6x17	TNG	Birthright, Part II	adolescence	minor	180	Klingon teens stuck in prison camp	Toq	individual		
TNG6x17	TNG	Birthright, Part II	belonging	minor	136	Klingons in Romulan society				
TNG6x17	TNG	Birthright, Part II	kindness	minor	81	Tokath to his captives	Tokath	individual		
TNG6x17	TNG	Birthright, Part II	admiration	minor	116	Toq for Worf	Toq	individual		
TNG6x17	TNG	Birthright, Part II	disgust	minor	120	Worf at Romulans and Klingons living in harmony	Worf	individual		
TNG6x17	TNG	Birthright, Part II	interest	minor	95	Toq in Klingon culture	Toq	individual		
TNG6x18	TNG	Starship Mine	heroism	choice	249	Picard takes it upon himself to thwart space burglary of Enterprise by terrorists	Jean-Luc Picard	individual		
TNG6x18	TNG	Starship Mine	dealing with terrorists	choice	343	Picard with space burglars and landing party with hostage takers	Jean-Luc Picard	individual		
TNG6x18	TNG	Starship Mine	terrorism	choice	394	Enterprise space burglarized by terrorists				
TNG6x18	TNG	Starship Mine	avarice	major	128	terrorists	Kelsey	individual		
TNG6x18	TNG	Starship Mine	the lust for gold	major	163	terrorists	Kelsey	individual		
TNG6x18	TNG	Starship Mine	facing a mortal enemy	major	91	Picard at terrorists	Jean-Luc Picard	individual		
TNG6x18	TNG	Starship Mine	facing a ship takeover	major	246	Picard faces Enterprise space burglars	Jean-Luc Picard	individual		
TNG6x18	TNG	Starship Mine	pleasure in horseback riding	minor	897	Picard	Jean-Luc Picard	individual		
TNG6x18	TNG	Starship Mine	coping with an obnoxious chatterbox	minor	1093	Picard went back to get his saddle rather than talk with Hutchinson	Jean-Luc Picard	individual		
TNG6x18	TNG	Starship Mine	working together under stress	minor	317	landing party after being taken hostage				
TNG6x18	TNG	Starship Mine	the art of smalltalk	minor	940	Data studied Hutchinson				
TNG6x18	TNG	Starship Mine	annoyance	minor	57	everyone except Data by Hutchinson	Jean-Luc Picard, William T. Riker	individual		
TNG6x18	TNG	Starship Mine	hospitality	minor	104	Hutchinson to landing party	Calvin Hutchinson	individual		
TNG6x18	TNG	Starship Mine	interest	minor	95	Data in small talk	Data	individual		
TNG6x18	TNG	Starship Mine	vigilance	minor	71	Picard with terrorists aboard	Jean-Luc Picard	individual		
TNG6x19	TNG	Lessons	infatuation	choice	110	Picard and Daren	Picard/Nella Daren	dyad		
TNG6x19	TNG	Lessons	duty vs. love	choice	307	Picard wrestles with whether to send Daren on dangerous mission	Jean-Luc Picard	individual		
TNG6x19	TNG	Lessons	office romance	choice	550	Picard and Daren	Picard/Nella Daren	dyad		
TNG6x19	TNG	Lessons	passion for music	major	677	Picard and Daren made beautiful music together	Jean-Luc Picard, Nella Daren	individual		
TNG6x19	TNG	Lessons	better to have loved and lost	major	1060	Picard and Daren gave it a go before realizing they were both to independent minded to make it work				
TNG6x19	TNG	Lessons	love at first sight	minor	543	Picard and Nella Daren	Jean-Luc Picard, Nella Daren	individual		
TNG6x19	TNG	Lessons	heroism	minor	249	Nella and the fire storms	Nella Daren	individual		
TNG6x19	TNG	Lessons	selfless service	minor	186	Nella and the fire storms	Nella Daren	individual		
TNG6x19	TNG	Lessons	coping with a loved one being in peril	minor	243	Picard at Nella	Jean-Luc Picard	individual		
TNG6x19	TNG	Lessons	man vs. nature	minor	262	landing party vs. fire storms	Nella Daren	individual		
TNG6x19	TNG	Lessons	apprehension	minor	87	Picard for Nella on mission	Jean-Luc Picard	individual		
TNG6x19	TNG	Lessons	acceptance	minor	204	Picard and Nella of each other about careers	Jean-Luc Picard, Nella Daren	individual		
TNG6x19	TNG	Lessons	distraction	minor	148	Picard from duties by Nella	Jean-Luc Picard	individual		
TNG6x19	TNG	Lessons	grief	minor	63	Picard thought Nella died	Jean-Luc Picard	individual		
TNG6x19	TNG	Lessons	joy	minor	140	Picard and Nella	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	alien origin of the human race	choice	747	the primordial humanoid revealed that all the major humanoid races were descended from his stock				
TNG6x20	TNG	The Chase	the seeding of space with life	major	961	the primordial humanoid revealed that all the major humanoid races were descended from his stock				
TNG6x20	TNG	The Chase	cooperation	major	159	all the humanoid races must cooperate to unravel the mystery of the primordial humanoid				
TNG6x20	TNG	The Chase	the need to be remembered	major	953	the primordial humanoid race left a message encoded in humanoid dna				
TNG6x20	TNG	The Chase	DNA encoded message	major	1009	the primordial humanoid race left a message encoded in humanoid dna				
TNG6x20	TNG	The Chase	the thirst for knowledge	major	158	about the quest for decoding the primordial humanoid dna encoded message				
TNG6x20	TNG	The Chase	we're not so different after all	major	1489	the various humanoid races turned out so shared a common lineage				
TNG6x20	TNG	The Chase	exceedingly devious alien	major	226	Romulan			Romulan	
TNG6x20	TNG	The Chase	exceedingly ruthless alien	major	381	Cardassian			Cardassian	
TNG6x20	TNG	The Chase	über-belligerent alien	major	203	Klingon			Klingon	
TNG6x20	TNG	The Chase	mysterious maker alien race	major	207	humanoid seeders of life			Primordial Humanoid	
TNG6x20	TNG	The Chase	humanoid evolution	major	657	the primordial humanoid revealed that all the major humanoid races were descended from his stock				
TNG6x20	TNG	The Chase	mentor and protégé	minor	309	Galen and Picard	Richard Galen/Picard	dyad		
TNG6x20	TNG	The Chase	the desire to pursue one's dream	minor	707	Picard left a promising career in archaeology on the table in favor of pursuing a career in Starfleet	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	remorse	minor	130	Picard turning back on Galen	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	obsession	minor	141	Galen with decoding the secret message	Richard Galen	individual		
TNG6x20	TNG	The Chase	obsession with a life-dedicated project	minor	199	Galen with decoding the secret message	Richard Galen	individual		
TNG6x20	TNG	The Chase	scorched earth	minor	1341	Klingons made an entire planet uninhabitable				
TNG6x20	TNG	The Chase	archaeology	minor	447	Galen and Picard stuff				
TNG6x20	TNG	The Chase	pleasure in solving a puzzle	minor	558	Picard in unraveling the primordial humanoid's dna encoded message	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	passion for archaeology	minor	387	Galen and Picard	Jean-Luc Picard, Richard Galen	individual		
TNG6x20	TNG	The Chase	attack from outer space by a genocidal enemy	minor	595	Klingons killed all life on planet by burning up atmosphere			Klingon	
TNG6x20	TNG	The Chase	lesson in humility	minor	153	Romulans about Romulan supremacy at conclusion of episode				
TNG6x20	TNG	The Chase	pursuing one's dream vs. advancing one's career	minor	1313	Picard	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	putting differences aside	minor	210	various humanoid species to solve puzzle				
TNG6x20	TNG	The Chase	coping with the death of a friend	minor	176	Picard at Galen	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	admiration	minor	116	Picard at Galen	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	grief	minor	63	Picard for Galen	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	interest	minor	95	Picard in archaeology	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	joy	minor	140	Picard at Kurlan naiskos	Jean-Luc Picard	individual		
TNG6x20	TNG	The Chase	surprise	minor	115	Picard about Kurlan naiskos	Jean-Luc Picard	individual		
TNG6x21	TNG	Frame of Mind	what if i couldn’t trust the veracity of my senses	choice	365	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	facing life in an insane asylum	choice	1146	Riker	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	what if I was accused of a crime that I didn't commit	choice	497	Riker was accused of murder	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	descent into madness	choice	377	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	facing life in captivity	choice	282	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	questioning one's sanity	major	265	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	acute anxiety	major	589	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	man vs. captivity	major	171	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	treatment of the criminally insane	major	972	treatment of Riker in the insane asylum				
TNG6x21	TNG	Frame of Mind	the need for freedom	major	187	Riker just wanted to get the hell out of the insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	guilt and evidence	major	206	it was made impossible for Riker to prove his innocence				
TNG6x21	TNG	Frame of Mind	delusional point of view	major	458	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	mental illness	major	472	Riker supposedly had a mental illness	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	depression	minor	521	Riker in that insane assylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	catharsis	minor	449	Riker resorted to screaming his lungs out at one point	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	the nature of the subconscious	minor	438	deep in the dark recesses of Riker subconscious mind				
TNG6x21	TNG	Frame of Mind	acting	minor	369	Riker performing in Beverly's play	Beverly Crusher, William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	second guessing one's self	minor	150	Riker about whether he committed the murder of which he was accused	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	desperation	minor	102	Riker in insane asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	anticipation	minor	196	Riker about case review	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	rage	minor	92	Riker mad	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	surprise	minor	115	Riker suddenly finds himself in asylum	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	terror	minor	151	Riker locked up	William T. Riker	individual		
TNG6x21	TNG	Frame of Mind	wrath	minor	56	Riker mad	William T. Riker	individual		
TNG6x22	TNG	Suspicions	personal conviction	choice	126	Reyga and Beverly in proving Reyga's metaphasic shielding worked	Reyga, Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	racism in society	choice	330	Ferengi scientist was not taken seriously by other alien scientists				
TNG6x22	TNG	Suspicions	starship that can fly within a sun	choice	1387	metaphasic shielding				metaphasic shield
TNG6x22	TNG	Suspicions	doctor vs. next of kin	major	797	Beverly performs and unauthorized autopsy on Reyga	Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	determination	major	324	Reyga and Beverly in proving Reyga's metaphasic shielding worked	Reyga, Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	fortitude	major	123	Reyga and Beverly in proving Reyga's metaphasic shielding worked	Reyga, Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	the scientific method	major	363	testing of metaphasic shielding				
TNG6x22	TNG	Suspicions	clash of wills	major	93	Beverly and Picard	Picard/Beverly	dyad		
TNG6x22	TNG	Suspicions	obsession	major	141	Reyga with his metaphasic shield	Reyga	individual		
TNG6x22	TNG	Suspicions	obsession with a life-dedicated project	major	199	Reyga with his metaphasic shield	Reyga	individual		
TNG6x22	TNG	Suspicions	taking the law into one's own hands	major	573	Beverly performed autopsy without permission	Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	sacrifice for an obsession	major	910	Reyga	Reyga	individual		
TNG6x22	TNG	Suspicions	diligence	major	89	Beverly at proving Reyga right	Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	anti-intellectualism in society	minor	591	Ferengi society were dismissive of Dr. Reyga’s science				
TNG6x22	TNG	Suspicions	cooperation	minor	159	scientists in studying metaphasic shield				
TNG6x22	TNG	Suspicions	the need to be treated with respect	minor	398	Reyga	Reyga	individual		
TNG6x22	TNG	Suspicions	jealousy	minor	112	jealously among the scientists over taking credit for the metaphasic shield				
TNG6x22	TNG	Suspicions	ultra-rational alien	minor	316	Vulcan			Vulcan	
TNG6x22	TNG	Suspicions	über-belligerent alien	minor	203	Klingon			Klingon	
TNG6x22	TNG	Suspicions	coping with the death of a colleague	minor	244	Beverly at Reyga	Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	guilt and evidence	minor	206	how to prove Reyga was murdered				
TNG6x22	TNG	Suspicions	admiration	minor	116	Beverly for Dr. Reyga	Beverly Crusher	individual		
TNG6x22	TNG	Suspicions	annoyance	minor	57	scientists by one another				
TNG6x22	TNG	Suspicions	hospitality	minor	104	crew to visiting scientists				
TNG6x22	TNG	Suspicions	kindness	minor	81	Beverly	Beverly Crusher	individual		
TNG6x23	TNG	Rightful Heir	faith vs. reason	choice	530	Klingons must decide whether to take the path or religion with Kahless clone or reason				
TNG6x23	TNG	Rightful Heir	human cloning	choice	656	Kahless cloned by Klingon priests				
TNG6x23	TNG	Rightful Heir	what if I met an historical figure	choice	298	Worf meets Kahless	Worf	individual		Kahless
TNG6x23	TNG	Rightful Heir	self-analysis	major	201	Worf	Worf	individual		
TNG6x23	TNG	Rightful Heir	the need for a purpose in life	major	714	Worf	Worf	individual		
TNG6x23	TNG	Rightful Heir	religious fervor	major	1321	Klingon priests				
TNG6x23	TNG	Rightful Heir	religious fanaticism	major	904	Klingon priests				
TNG6x23	TNG	Rightful Heir	the morality of human cloning	major	711	Kahless cloned by Klingon priests				
TNG6x23	TNG	Rightful Heir	messiah	major	667	Kahless				Kahless
TNG6x23	TNG	Rightful Heir	über-belligerent alien	major	203	Klingon				
TNG6x23	TNG	Rightful Heir	honor	major	183	Worf	Worf	individual		
TNG6x23	TNG	Rightful Heir	personal identity	minor	329	cloned Kahless and mythical Kahless				
TNG6x23	TNG	Rightful Heir	coping with a loss of faith	minor	771	Worf	Worf	individual		
TNG6x23	TNG	Rightful Heir	feeling of unfulfillment	minor	818	Worf	Worf	individual		
TNG6x23	TNG	Rightful Heir	duplicate of a person	minor	628	Kahless				
TNG6x23	TNG	Rightful Heir	the lust for power	minor	220	Gowron	Gowron	individual		
TNG6x23	TNG	Rightful Heir	loyalty to a leader	minor	121	Klingons to Kahless				
TNG6x23	TNG	Rightful Heir	leadership	minor	132	Kahless lacked the leadership qualities that were expected of him	Kahless (clone)			
TNG6x23	TNG	Rightful Heir	the qualities of a good leader	minor	165	Kahless lacked the leadership qualities that were expected of him	Kahless (clone)			
TNG6x23	TNG	Rightful Heir	vigilance	minor	71	attempts to check its the real Kahless				
TNG6x23	TNG	Rightful Heir	admiration	minor	116	Klingons for Kahless	Koroth	individual		
TNG6x23	TNG	Rightful Heir	amazement	minor	205	Worf at return of Kahless	Worf	individual		
TNG6x23	TNG	Rightful Heir	ecstasy	minor	177	Klingons at return of Kahless	Koroth	individual		
TNG6x23	TNG	Rightful Heir	mercy	minor	198	Worf stayed Gowrons hand	Worf	individual		
TNG6x23	TNG	Rightful Heir	patience	minor	103	Worf stayed Gowrons hand	Worf	individual		
TNG6x23	TNG	Rightful Heir	pensiveness	minor	200	Worf at loss of faith	Worf	individual		
TNG6x23	TNG	Rightful Heir	sloth	minor	162	Worf neglected duties	Worf	individual		
TNG6x23	TNG	Rightful Heir	tardiness	minor	293	Worf late for duty	Worf	individual		
TNG6x23	TNG	Rightful Heir	temperance	minor	239	Kahless	Kahless (clone)	individual		
TNG6x23	TNG	Rightful Heir	wrath	minor	56	Gowron	Gowron	individual		
TNG6x23	TNG	Rightful Heir	pride	minor	73	Kahless	Kahless (clone)	individual		
TNG6x23	TNG	Rightful Heir	theocracy	minor	579	Kahless briefly wanted to rule over Klingons			Klingon	
TNG6x24	TNG	Second Chances	personal identity	choice	329	there are two Rikers				
TNG6x24	TNG	Second Chances	clash of Wills	choice	1081	Riker on Riker action	Riker/Thomas Riker	dyad		
TNG6x24	TNG	Second Chances	love vs. career	choice	424	Riker sacrificed having a relationship with Troi in order to pursue a career in Starfleet	Thomas Riker	individual		
TNG6x24	TNG	Second Chances	what if I met my double	choice	442	Riker meets Thomas Riker and vice versa	William T. Riker, Thomas Riker	individual		
TNG6x24	TNG	Second Chances	the desire to advance one's career	choice	254	Tom lost 10 years on the planet and was eager to catch up while Riker had forsaken the love of his life	Thomas Riker	individual		
TNG6x24	TNG	Second Chances	nostalgic love	choice	356	Troi and Thomas Riker	Deanna Troi, Thomas Riker	individual		
TNG6x24	TNG	Second Chances	clash of wills	major	93	Riker on Riker action	Riker/Thomas Riker	dyad		
TNG6x24	TNG	Second Chances	jealousy	major	112	Thomas jealous of Riker over Troi	Thomas Riker	individual		
TNG6x24	TNG	Second Chances	facing one's darker side	major	811	Riker sees his dark side in Thomas	William T. Riker	individual		
TNG6x24	TNG	Second Chances	putting differences aside	major	210	Riker gives Thomas Riker a trombone in the end	Riker/Thomas Riker	dyad		
TNG6x24	TNG	Second Chances	rivalry	major	276	Riker and Thomas Riker	Riker/Thomas Riker	dyad		
TNG6x24	TNG	Second Chances	second guessing one's self	major	150	Riker	William T. Riker	individual		
TNG6x24	TNG	Second Chances	a person and his clone	major	1022	Riker and Riker	Riker/Thomas Riker	dyad		
TNG6x24	TNG	Second Chances	coping with being stranded alone for years	major	773	Thomas Riker	Thomas Riker	individual		
TNG6x24	TNG	Second Chances	belonging	minor	136	Thomas has trouble integrating with people on the Enterprise	Thomas Riker	individual		
TNG6x24	TNG	Second Chances	sacrifice for an adversary	minor	691	Riker for Thomas Riker	William T. Riker	individual		
TNG6x24	TNG	Second Chances	beards	minor	405	a double dose of Riker	William T. Riker, Thomas Riker	individual		
TNG6x24	TNG	Second Chances	bluffing	minor	598	Rikers at the poker table				
TNG6x24	TNG	Second Chances	lesson in humility	minor	153	Thomas Riker by Riker	Thomas Riker	individual		
TNG6x24	TNG	Second Chances	reconciliation	minor	185	Riker and Riker	Riker/Thomas Riker	dyad		
TNG6x24	TNG	Second Chances	teleportation device	minor	360	transporter mishap stranded Thomas Riker				transporter
TNG6x24	TNG	Second Chances	coping with disagreeable orders	minor	374	Thomas	Thomas Riker	individual		
TNG6x24	TNG	Second Chances	amazement	minor	205	Riker meets Riker	William T. Riker, Thomas Riker	individual		
TNG6x24	TNG	Second Chances	annoyance	minor	57	Riker on Riker	William T. Riker, Thomas Riker	individual		
